campaign_id,arm,scenario,tic,template_source_id,template_status,template_k,pool_index,template_exp_per_night,ratio_g,ratio_rg,phase_draw,amp_scale,dominant_dropped,dropped_period_s,crowdsap,cadence_code,cadence_s,n_strata_scheduled,match,control_campaign_id,null_serial,n_modes_injected,n_modes_rejected,shard_sha256
9304612032262220000,A,nominal,461203226,911639111025648512,confirmed,2,910,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,,-1,2,0,704c1639721d595193f4c2699cbdc7f6045c6ce9ad3ff7dfb03fa90042f0bbc6
9204612032261110000,B,ladder_g1r1,461203226,3742240056233781248,confirmed,1,551,1.0,1.4,0.7,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000551,-1,2,0,5b6cf8ea4faa1d7f57ce20ae204a9e57e262d1d5d6b7d954601e76cd427c2b88
9204612032261120000,B,ladder_g1r2,461203226,3742240056233781248,confirmed,1,551,1.0,1.4,0.8,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000551,-1,2,0,14e3cef30070c3b651fee3e2e0945216db66a8309b92ffb7c975b0d56830ccaa
9204612032261130000,B,ladder_g1r3,461203226,3742240056233781248,confirmed,1,551,1.0,1.4,0.9,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000551,-1,2,0,2233d192b18e2969ca88f167224573cf790810a43ba36f43248325348d9caad4
9204612032261210000,B,ladder_g2r1,461203226,3742240056233781248,confirmed,1,551,1.0,1.7,0.7,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000551,-1,2,0,f67c2b5ef735bf4a1384ca63e5a9121ea0fa5e7da471f14585e24a6205064d85
9204612032261230000,B,ladder_g2r3,461203226,3742240056233781248,confirmed,1,551,1.0,1.7,0.9,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000551,-1,2,0,11790bf91ab1de11c012d6fedc3dfc00af827b17736c1604bd4d1ac280506741
9204612032261310000,B,ladder_g3r1,461203226,3742240056233781248,confirmed,1,551,1.0,2.1,0.7,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000551,-1,2,0,514da14129acc4099023263a7cbdafb47c7a2daa2c8a366b02d590faf04ed79b
9204612032261320000,B,ladder_g3r2,461203226,3742240056233781248,confirmed,1,551,1.0,2.1,0.8,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000551,-1,2,0,e3866bc754f5a75d91fbd2c248476f280b58e2e6cb71cd27778637d9bff1ea15
9204612032261330000,B,ladder_g3r3,461203226,3742240056233781248,confirmed,1,551,1.0,2.1,0.9,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000551,-1,2,0,ded771abbdea73dc78c14e25c3911ab674ca0ce3aba4ff2437688bb4fbc7dd3e
9204612032261221000,B,phase_1,461203226,3742240056233781248,confirmed,1,551,1.0,1.7,0.8,1,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000551,-1,2,0,eb2c080dfc04cb720e2d96e985f8fe3e6f7d67920d6e4f4fd7595de3d1243a1b
9204612032261222000,B,phase_2,461203226,3742240056233781248,confirmed,1,551,1.0,1.7,0.8,2,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000551,-1,2,0,58a085859f3e8c258b1705fcb71e56e225b6ebdc5da77876ccf1d47fb4d44a57
9204612032261220100,B,ampscale_0.7,461203226,3742240056233781248,confirmed,1,551,1.0,1.7,0.8,0,0.7,False,,,0,20.0,1,tol_0.25,9500000000000000551,-1,2,0,3a01f1350c4e06a209702cb60cf74050587889705e2c09c07911c54407eb017a
9204612032261220200,B,ampscale_1.3,461203226,3742240056233781248,confirmed,1,551,1.0,1.7,0.8,0,1.3,False,,,0,20.0,1,tol_0.25,9500000000000000551,-1,2,0,1ac621ae8fde693c3f1b4e8b48e0e543b79abddb7cc2bcc8ab74204d1997e28b
9204612032261220300,B,dropout,461203226,3742240056233781248,confirmed,1,551,1.0,1.7,0.8,0,1.0,True,259.91,,0,20.0,1,tol_0.25,9500000000000000551,-1,1,0,7064f296b2dc4a0a50919508f3f031f879322b0ff0fa0e87c7cfcf7e29bac510
9206005898020220000,B,nominal,600589802,1697669356564165632,confirmed,0,119,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,9500000000000000119,-1,5,0,f463cc07c35f99e621ad6dd223a98e8f832555983115dfe898c76bcc82777534
9306005898020220000,A,nominal,600589802,1697669356564165632,confirmed,0,119,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,,-1,5,0,84ef6b1067905f9db6ab7c2ae4d494c4ecb0839de7dc49c58c8d6889aa8cea27
9206005898021220000,B,nominal,600589802,3598424931753893888,not_detected,1,527,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,9500000000000000527,-1,5,0,adaed9cda55304507b9dd895a63ad99ba54c2242f43b6d52a78fb49eb27138eb
9306005898021220000,A,nominal,600589802,3598424931753893888,not_detected,1,527,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,,-1,5,0,3b6773ec22cdabddb68053f8440578365a6bd2f8be96247036229dd9f5619a8c
9206005898022220000,B,nominal,600589802,836410319296579712,not_detected,2,892,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,9500000000000000892,-1,5,0,e0bc12509ec906bc83634d51726ce8f32fedf9d0cb2a7104ed9e587f5a60416f
9306005898022220000,A,nominal,600589802,836410319296579712,not_detected,2,892,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,,-1,5,0,29f3d30ad29ec2823c2841e9c999c4e20aea03b52a0394ecb32baa74f30f6271
9206005898021110000,B,ladder_g1r1,600589802,3598424931753893888,not_detected,1,527,1.0,1.4,0.7,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000527,-1,5,0,af40e93595e1a264fe55dda712cdbb700b604db3ed73dba0463a143bdb16eb2f
9206005898021120000,B,ladder_g1r2,600589802,3598424931753893888,not_detected,1,527,1.0,1.4,0.8,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000527,-1,5,0,169fcb1c2fd17dd961c93c70824ac5d97d1a742e817fd6cbb2889bc81a94dd34
9206005898021130000,B,ladder_g1r3,600589802,3598424931753893888,not_detected,1,527,1.0,1.4,0.9,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000527,-1,5,0,a8eb792c0739f0f8439ee3e4a6431be4daf671dc724fb440910a27e76f7231dd
9206005898021210000,B,ladder_g2r1,600589802,3598424931753893888,not_detected,1,527,1.0,1.7,0.7,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000527,-1,5,0,5dcfd4fafac24e886cd6059b980d186346be58f7d2280808344c4b7b1b8e47c0
9206005898021230000,B,ladder_g2r3,600589802,3598424931753893888,not_detected,1,527,1.0,1.7,0.9,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000527,-1,5,0,31c1a89ce40f37a8aab18fde3097ad3979be39a271723e8445b3762c63edafba
9206005898021310000,B,ladder_g3r1,600589802,3598424931753893888,not_detected,1,527,1.0,2.1,0.7,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000527,-1,5,0,45352e2e223c672529d41e63f114ae0efc0b859be8e6bcc17118b6166ec91c64
9206005898021320000,B,ladder_g3r2,600589802,3598424931753893888,not_detected,1,527,1.0,2.1,0.8,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000527,-1,5,0,30a3b39ec6146b8995c64eaabbe4dfad7b92220342c79124917c85b30a06cc7e
9206005898021330000,B,ladder_g3r3,600589802,3598424931753893888,not_detected,1,527,1.0,2.1,0.9,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000527,-1,5,0,1f342503e6aecd83d4b2b4846c18eb6ccaaa8af6ef453f515d28f284575063d2
9206005898021221000,B,phase_1,600589802,3598424931753893888,not_detected,1,527,1.0,1.7,0.8,1,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000527,-1,5,0,9fb2658d2c42cdea83d0b31a2d29620f002e7b52df1261bead023d9d47b7fcdf
9206005898021222000,B,phase_2,600589802,3598424931753893888,not_detected,1,527,1.0,1.7,0.8,2,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000527,-1,5,0,d7554936f94719071a7ba3e7f19d67629cbf0ae9bd347750c4bb51de0d9579f2
9206005898021220100,B,ampscale_0.7,600589802,3598424931753893888,not_detected,1,527,1.0,1.7,0.8,0,0.7,False,,,0,20.0,1,tol_0.25,9500000000000000527,-1,5,0,63116f38e561e43eae9235185cdf73607e57437dd8434532b72f3d8040028d91
9206005898021220200,B,ampscale_1.3,600589802,3598424931753893888,not_detected,1,527,1.0,1.7,0.8,0,1.3,False,,,0,20.0,1,tol_0.25,9500000000000000527,-1,5,0,0f7d4794deacf4c94b5e2fe105780f5fe873d339ec4d89be82d1051c3b949d8a
9206005898021220300,B,dropout,600589802,3598424931753893888,not_detected,1,527,1.0,1.7,0.8,0,1.0,True,959.02,,0,20.0,1,tol_0.25,9500000000000000527,-1,4,0,a157d72ff1e483d3b7321efbb5710d07722ff5bc5a4d425fd2f81891a4e19a17
9206005898021220010,B,redilution,600589802,3598424931753893888,not_detected,1,527,1.0,1.7,0.8,0,1.0,False,,0.09880909,0,20.0,1,tol_0.25,9500000000000000527,-1,5,0,61ae71b4e152ec5faa5b7dbe27a1593704fcaeeee03d671acaf9f2847659a4c5
9206103375530220000,B,nominal,610337553,1527701145426221824,confirmed,0,93,1.0,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,9500000000000000093,-1,2,0,6a3e7e445603e2f062b1443884703a14123ea8e6437cd3f4734fbc653fddf43b
9306103375530220000,A,nominal,610337553,1527701145426221824,confirmed,0,93,1.0,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,,-1,2,0,0a0c57afd71f9070d49977e193df307efe9485c658213171e6c3c97b8e20d99e
9206103375531220000,B,nominal,610337553,3557290342036755200,not_detected,1,512,1.0,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,9500000000000000512,-1,2,0,5e5e6053012435161e701a289d141de7e79d8d0eba5d31b4a76f7846c7465f7c
9306103375531220000,A,nominal,610337553,3557290342036755200,not_detected,1,512,1.0,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,,-1,2,0,c34932c75132517ceff331bdc1d8c5ad5063b6551f6ed3fda4b9810abd8240c9
9206103375532220000,B,nominal,610337553,972479380063342080,not_detected,2,924,1.0,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,9500000000000000924,-1,2,0,c1bdb30a26e52b65d727f44e6824c4db9bde9ffe08f9a546b1bb81ece1b54f97
9306103375532220000,A,nominal,610337553,972479380063342080,not_detected,2,924,1.0,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,,-1,2,0,3d959fea0297008b97e27e8bef04499919fe580ba146bce19f44e8489406e069
9206103375531110000,B,ladder_g1r1,610337553,3557290342036755200,not_detected,1,512,1.0,1.4,0.7,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000512,-1,2,0,38fa24fe82d5ed109629539cf457e704c155e42ad68daf1cbd696e016f5e09e6
9206103375531120000,B,ladder_g1r2,610337553,3557290342036755200,not_detected,1,512,1.0,1.4,0.8,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000512,-1,2,0,aa296b587a646a40ebbe34882a2b15e810926e3c5339ed22a3d7dad92711dbbb
9206103375531130000,B,ladder_g1r3,610337553,3557290342036755200,not_detected,1,512,1.0,1.4,0.9,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000512,-1,2,0,cd9f2fc0be92bdde88328832f673d8156ca6dd85637d6f1b8571c713ee36a393
9206103375531210000,B,ladder_g2r1,610337553,3557290342036755200,not_detected,1,512,1.0,1.7,0.7,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000512,-1,2,0,041bf7351dc30b375d2e04763f8f8c0e8f03a695ce904abce52d887e019ec936
9206103375531230000,B,ladder_g2r3,610337553,3557290342036755200,not_detected,1,512,1.0,1.7,0.9,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000512,-1,2,0,2e94f253c275e93d856bedbbaaa7bbb4e60e41716c272d4ed9aa7e55a9bfe72b
9206103375531310000,B,ladder_g3r1,610337553,3557290342036755200,not_detected,1,512,1.0,2.1,0.7,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000512,-1,2,0,db5c07c823b9d2a9abcf1f75a8ae511ad3e82084c53f5144c6b76fbce798ab31
9206103375531320000,B,ladder_g3r2,610337553,3557290342036755200,not_detected,1,512,1.0,2.1,0.8,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000512,-1,2,0,5d8ef9c1901aa6ed9c303d67b223e6f6c7354700774442309e12d0bca6c81148
9206103375531330000,B,ladder_g3r3,610337553,3557290342036755200,not_detected,1,512,1.0,2.1,0.9,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000512,-1,2,0,7fe5f1a5fd0d41eab8537f27b618cd20f2b8eead3c3318931e194ff1ce5f5efa
9206103375531221000,B,phase_1,610337553,3557290342036755200,not_detected,1,512,1.0,1.7,0.8,1,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000512,-1,2,0,905034337dac351a7a619c9a97759adcca2aa25b65bd028a44b9b914bc55353a
9206103375531222000,B,phase_2,610337553,3557290342036755200,not_detected,1,512,1.0,1.7,0.8,2,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000512,-1,2,0,35b27c31fd97334d6ab0058abe35d6340db1f02ddd8004df0d72992a9be1613a
9206103375531220100,B,ampscale_0.7,610337553,3557290342036755200,not_detected,1,512,1.0,1.7,0.8,0,0.7,False,,,0,120.0,1,tol_0.25,9500000000000000512,-1,2,0,e8263d9f5116b6ba5199317958f8519873166766c587b1e27465f83813986c6f
9206103375531220200,B,ampscale_1.3,610337553,3557290342036755200,not_detected,1,512,1.0,1.7,0.8,0,1.3,False,,,0,120.0,1,tol_0.25,9500000000000000512,-1,2,0,546f26ec0eae2f2fa838e49817c488fedb76f9fc2d36f6353dff568ad104c8ae
9206103375531220300,B,dropout,610337553,3557290342036755200,not_detected,1,512,1.0,1.7,0.8,0,1.0,True,759.6,,0,120.0,1,tol_0.25,9500000000000000512,-1,1,0,e4a0e05979964450cce357972869f8a40745bb6ea9b1fefaca0684b0d5680ee2
9206103375531220010,B,redilution,610337553,3557290342036755200,not_detected,1,512,1.0,1.7,0.8,0,1.0,False,,0.14602013,0,120.0,1,tol_0.25,9500000000000000512,-1,2,0,ff1e193a67c8f3b37e528dd78c623c1641436099f7e5b2f20793db43ff36b23a
9206311612220220000,B,nominal,631161222,1674958389840474496,not_detected,0,118,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,9500000000000000118,-1,6,0,369092ddc90c136a48f5d1d5cecc779102b6642707aebdae1b0309d4cd5ccb13
9306311612220220000,A,nominal,631161222,1674958389840474496,not_detected,0,118,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,,-1,6,0,817486cbc6a9bae1aaec02cb8a9d1bbeb43f5084c2b25b758c101f9dec860a95
9206311612221220000,B,nominal,631161222,3369968199578582912,not_detected,1,483,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,9500000000000000483,-1,6,0,7e4760dbed0255c33483fc33c8f7bc0e757d6779aa2352b49b77f67df7c1f156
9306311612221220000,A,nominal,631161222,3369968199578582912,not_detected,1,483,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,,-1,6,0,c6c63ebe64f14a575dc43ceebdc19448a30f2b4246fa1785dd338e6a1f44c593
9206311612222220000,B,nominal,631161222,872851639333947008,not_detected,2,904,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,9500000000000000904,-1,6,0,8b5e1d3417d77b8bfa414ad7658e6de1740455876cbde21e058dc6bd8603f520
9306311612222220000,A,nominal,631161222,872851639333947008,not_detected,2,904,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,,-1,6,0,c6b7b80fddaee814c0374858a378f51ac692ba4a1336c909ef9f79f9baa54338
9206311612221110000,B,ladder_g1r1,631161222,3369968199578582912,not_detected,1,483,1.0,1.4,0.7,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000483,-1,6,0,4d59c68b55e8cee07b943d33995e768efc2c521afacd8fc18c4df7697d03e35b
9206311612221120000,B,ladder_g1r2,631161222,3369968199578582912,not_detected,1,483,1.0,1.4,0.8,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000483,-1,6,0,07b8c2adf9279746828f16f3adb336e08ce03dd2bdc770a19796edd13c807b85
9206311612221130000,B,ladder_g1r3,631161222,3369968199578582912,not_detected,1,483,1.0,1.4,0.9,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000483,-1,6,0,cd6440d6bd42bdeedf43bff0938a2f80eef004ac2f32f9f5979c251ee4b41535
9206311612221210000,B,ladder_g2r1,631161222,3369968199578582912,not_detected,1,483,1.0,1.7,0.7,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000483,-1,6,0,de38917663165a5e70b34619752f180b580ad85dcf7ecc14444b08ecbf7b01dc
9206311612221230000,B,ladder_g2r3,631161222,3369968199578582912,not_detected,1,483,1.0,1.7,0.9,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000483,-1,6,0,398b7d6f6e382b295a6c45de917b74844e041369e8a94b47b408a0ea64a2beef
9206311612221310000,B,ladder_g3r1,631161222,3369968199578582912,not_detected,1,483,1.0,2.1,0.7,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000483,-1,6,0,b4f55690bad0dd054aa2afd64cbb75522e4ae5addaa0c9aa98565e5a1d32c5a5
9206311612221320000,B,ladder_g3r2,631161222,3369968199578582912,not_detected,1,483,1.0,2.1,0.8,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000483,-1,6,0,4a041fc1a5d82d66f96b5747ee4068a5648987dd26024d8570bf18fc59ad3179
9206311612221330000,B,ladder_g3r3,631161222,3369968199578582912,not_detected,1,483,1.0,2.1,0.9,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000483,-1,6,0,87d68e2cbca781ae2257b7cafb86f52687a89cb2160d450041c5e93fbd50a873
9206311612221221000,B,phase_1,631161222,3369968199578582912,not_detected,1,483,1.0,1.7,0.8,1,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000483,-1,6,0,30f3b461b1bdb162976c3926a533ab7f05c41b3bf3138aa0d4e4bb2e581c2a82
9206311612221222000,B,phase_2,631161222,3369968199578582912,not_detected,1,483,1.0,1.7,0.8,2,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000483,-1,6,0,637b5164ca726e4f858bbfa3778c672e83f7519ca9c04b93f9965c098d32769f
9206311612221220100,B,ampscale_0.7,631161222,3369968199578582912,not_detected,1,483,1.0,1.7,0.8,0,0.7,False,,,0,20.0,1,tol_0.25,9500000000000000483,-1,6,0,1567804350d9dfe20a58a378774c8ce0e540d74b647d6a68841d115643cc24a8
9206311612221220200,B,ampscale_1.3,631161222,3369968199578582912,not_detected,1,483,1.0,1.7,0.8,0,1.3,False,,,0,20.0,1,tol_0.25,9500000000000000483,-1,6,0,bc14a84773c662c6191bc2a0d337e0e45dbe111bec5f77dca2c0f516efc49693
9206311612221220300,B,dropout,631161222,3369968199578582912,not_detected,1,483,1.0,1.7,0.8,0,1.0,True,679.82,,0,20.0,1,tol_0.25,9500000000000000483,-1,5,0,4cd08b51a6898c7e09fc7360e269292361a0d383a9cca7ee5ec62d52b7fae8df
9206311612221220010,B,redilution,631161222,3369968199578582912,not_detected,1,483,1.0,1.7,0.8,0,1.0,False,,0.35582362,0,20.0,1,tol_0.25,9500000000000000483,-1,6,0,2799c4b2ba9f8b37a4fcd632cb8f8d41645b439505b6d844efbaf1221bcf7c3c
9206311612221220001,B,cadence_alt,631161222,3369968199578582912,not_detected,1,483,1.0,1.7,0.8,0,1.0,False,,,1,120.0,1,tol_0.25,9500000000000000483,-1,6,0,4893e76fdccda5626431a594746e925296448cb393c54af629b9404ec89c19f7
9206313449570220000,B,nominal,631344957,1674958389840474496,not_detected,0,118,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,9500000000000000118,-1,2,0,055eb38c5bc4588bf303d515f042e7d741d8304ddb12b88ffcc275fe3422992a
9306313449570220000,A,nominal,631344957,1674958389840474496,not_detected,0,118,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,,-1,2,0,17158dbb572d9051fe907928fb5772d833a8508d6481764e373971f8827037f9
9206313449571220000,B,nominal,631344957,3509435507186636288,confirmed,1,506,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,9500000000000000506,-1,2,0,c0d4e3773c333229fd099d1a85d3a1d915fb4210f998f25f81361dd24a4c260c
9306313449571220000,A,nominal,631344957,3509435507186636288,confirmed,1,506,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,,-1,2,0,3b3f13e4d5abce3997ea77d19fd7b41af249c8c737e325dfb364326c999ca851
9206313449572220000,B,nominal,631344957,872851639333947008,not_detected,2,904,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,9500000000000000904,-1,2,0,e6e92d585c86b086fe3755744a7982d07d791d7a1ead4ec617fcb46ba2209b30
9306313449572220000,A,nominal,631344957,872851639333947008,not_detected,2,904,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,,-1,2,0,5663767df0af945a6f4f352e951471db7e13116d78a9433cd8ffc8f25835e8ee
9206313449571110000,B,ladder_g1r1,631344957,3509435507186636288,confirmed,1,506,1.0,1.4,0.7,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000506,-1,2,0,e187157f41c20a45f4c0dd0e5500fe7ea53f648345bb8eeb8ba52afe31f1ba31
9206313449571120000,B,ladder_g1r2,631344957,3509435507186636288,confirmed,1,506,1.0,1.4,0.8,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000506,-1,2,0,e11a49bd970c93eac7fac5fb80b19e400b5a67565e84fec4642eb00e4fbe6365
9206313449571130000,B,ladder_g1r3,631344957,3509435507186636288,confirmed,1,506,1.0,1.4,0.9,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000506,-1,2,0,7e6dabc2b7d713b1c64d9326228ed9590e862c69647ad3c2c02e010ea8083405
9206313449571210000,B,ladder_g2r1,631344957,3509435507186636288,confirmed,1,506,1.0,1.7,0.7,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000506,-1,2,0,8d75a6010333f921a18b96e0cac3adb43852267f690d64c5989539e1ec9d4eed
9206313449571230000,B,ladder_g2r3,631344957,3509435507186636288,confirmed,1,506,1.0,1.7,0.9,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000506,-1,2,0,d7da75dca96f39242f62bb5d16abd94a146b780a79ff7cde224bf1327dcf05bf
9206313449571310000,B,ladder_g3r1,631344957,3509435507186636288,confirmed,1,506,1.0,2.1,0.7,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000506,-1,2,0,029da513f34881dc115dd8bc807e42e20e3e7fd36516e37a0e6527de847b18c8
9206313449571320000,B,ladder_g3r2,631344957,3509435507186636288,confirmed,1,506,1.0,2.1,0.8,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000506,-1,2,0,1480497898339001958636d7480702c1dd09d1693109c7a8dfd39596222769a1
9206313449571330000,B,ladder_g3r3,631344957,3509435507186636288,confirmed,1,506,1.0,2.1,0.9,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000506,-1,2,0,e344a06a96f9b844cefcc65785db3b88cbd9034a0cbb842c695a7fb9b5d45a1b
9206313449571221000,B,phase_1,631344957,3509435507186636288,confirmed,1,506,1.0,1.7,0.8,1,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000506,-1,2,0,caa50a262197c9625ad5d304091f895a1eafbeb1228f7d298de6499c2a7c3d6a
9206313449571222000,B,phase_2,631344957,3509435507186636288,confirmed,1,506,1.0,1.7,0.8,2,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000506,-1,2,0,318dd276ea9059748f3eccac97c1476e0695aff1b18dd92836581c3b5d191e29
9206313449571220100,B,ampscale_0.7,631344957,3509435507186636288,confirmed,1,506,1.0,1.7,0.8,0,0.7,False,,,0,20.0,1,tol_0.25,9500000000000000506,-1,2,0,12e0c20b98c646263306cac898e9c13ceaf4a8ec21aadd0a727ef88391821f71
9206313449571220200,B,ampscale_1.3,631344957,3509435507186636288,confirmed,1,506,1.0,1.7,0.8,0,1.3,False,,,0,20.0,1,tol_0.25,9500000000000000506,-1,2,0,9e824092b392bed19e0b1c351f1960adf8a192e7b65bc053fd298ee9bb06956b
9206313449571220300,B,dropout,631344957,3509435507186636288,confirmed,1,506,1.0,1.7,0.8,0,1.0,True,363.14,,0,20.0,1,tol_0.25,9500000000000000506,-1,1,0,914cdad71ebc59e59512393b63e2a6dd04d2cc466d9a129d1ec51d7eee879529
9206313449571220001,B,cadence_alt,631344957,3509435507186636288,confirmed,1,506,1.0,1.7,0.8,0,1.0,False,,,1,120.0,1,tol_0.25,9500000000000000506,-1,2,0,1f3978c4fb3a98a32006e6586fa00d15196b75cad543e23c93b798ebf0f02f0c
9206325438790220000,B,nominal,632543879,1674958389840474496,not_detected,0,118,1.0,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,9500000000000000118,-1,5,0,4458d918d2905355932eade7dcc391a6b1159e71e5fb692849bc391032dbc7f3
9306325438790220000,A,nominal,632543879,1674958389840474496,not_detected,0,118,1.0,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,,-1,5,0,e69f8321734f3f51e3edcde3c5868fe4deb0588cde47f16d1e30dc8108511087
9206325438791220000,B,nominal,632543879,3509435507186636288,confirmed,1,506,1.0,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,9500000000000000506,-1,5,0,dcd616f0eadcf41408a5d6ebef3c770d8a75e07596a83749d930a6d8ae29f8a1
9306325438791220000,A,nominal,632543879,3509435507186636288,confirmed,1,506,1.0,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,,-1,5,0,0bf95cd6fc47293fc82fc020ef9f91babc0a2626b3ad09d1e5a969882630d0f5
9206325438792220000,B,nominal,632543879,872851639333947008,not_detected,2,904,1.0,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,9500000000000000904,-1,5,0,2957459af1f8831285fb1735d1f4c79fc49584d4c29cf229883fdd0ecee7c6e2
9306325438792220000,A,nominal,632543879,872851639333947008,not_detected,2,904,1.0,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,,-1,5,0,49cfb55d69161ef461487f9faf55f4bdb74113ca758a49bbb2069cc912217b63
9206325438791110000,B,ladder_g1r1,632543879,3509435507186636288,confirmed,1,506,1.0,1.4,0.7,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000506,-1,5,0,662d6e145ef0c3f00f0929a0872854ba8ad3bde2d00b630d21970a798ba9d1e0
9206325438791120000,B,ladder_g1r2,632543879,3509435507186636288,confirmed,1,506,1.0,1.4,0.8,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000506,-1,5,0,69db993bfcfb27aa46f7b396c7206d18795045959b14afdfbf64073a32040266
9206325438791130000,B,ladder_g1r3,632543879,3509435507186636288,confirmed,1,506,1.0,1.4,0.9,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000506,-1,5,0,b62f04732302a333fa4ae30442b4f70d4165eb9d07cb139a7bec7e8e6a006ea6
9206325438791210000,B,ladder_g2r1,632543879,3509435507186636288,confirmed,1,506,1.0,1.7,0.7,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000506,-1,5,0,2180607a68891718688391716fe5114684a3501705950454b45d52f9cd521c8d
